"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
156,20,92,-45,-3.91180565241663E-05,5.86677094568029E-06,-1.02702200673708E-06,3.95688781968768E-05
157,20,110,-29,-4.52263568482105E-05,6.78365106926271E-07,4.83842101232174E-06,4.54894916532648E-05
158,20,135,-15,-5.03403661316702E-05,1.11619616425485E-06,4.10254065229986E-06,5.05195921989823E-05
159,20,168,0,-5.69467827357277E-05,5.2417744975863E-07,5.46633367446026E-06,5.72109397736967E-05
160,105,82,-60,-4.07437851733136E-05,9.09135253253843E-08,-2.83777727702451E-06,4.08425914382549E-05
161,105,92,-45,-4.01124034714665E-05,-2.95406732122688E-06,-8.27190698980572E-07,4.02295372885215E-05
162,105,110,-29,-4.28552471949761E-05,-6.59751380678796E-07,-3.44836652383416E-06,4.29988222595633E-05
163,105,135,-15,-4.45137150011235E-05,-7.50186334816531E-07,-3.35149672132775E-06,4.46460091498811E-05
164,105,168,0,-4.66440791947047E-05,3.18112946533653E-08,-5.15837296102497E-06,4.69284556264681E-05
165,115,82,-60,-4.07516924430932E-05,6.89100280084204E-07,-3.66193252821864E-06,4.09216940755597E-05
166,115,92,-45,-4.01069832656203E-05,1.71635781126893E-06,-4.36617089575202E-06,4.03804338646325E-05
167,115,110,-29,-4.28529332351882E-05,-1.46450310252026E-06,-8.27773194335937E-07,4.28859401745846E-05
168,115,135,-15,-4.45083654355694E-05,-1.70937370296106E-07,-3.20233558258665E-06,4.46237466660326E-05
169,115,168,0,-4.66485213064515E-05,1.29825133485685E-06,-6.52103707725037E-06,4.7119994919034E-05
170,10,82,335,-1.29422668822095E-05,-1.24629419012996E-06,3.79887973526184E-06,1.3545737650703E-05
171,10,92,320,-1.38588676241953E-05,-1.16244123588225E-06,3.85637497192793E-06,1.44322939748316E-05
172,10,110,306,-1.46362282275942E-05,-8.75363928696509E-07,4.22826961851484E-06,1.52598723030287E-05
173,10,135,290,-1.53902800254432E-05,-5.25135511552897E-07,4.77956503659389E-06,1.6123917901865E-05
174,10,168,275,-1.5668667284256E-05,-3.01844517903703E-07,5.27815539449918E-06,1.65365404164893E-05
175,20,82,335,-1.29417061915721E-05,-1.51561149257343E-06,3.0081258307239E-06,1.33728702363727E-05
176,20,92,320,-1.38587329192392E-05,-1.25291941974158E-06,3.18484691301355E-06,1.42750669020675E-05
177,20,110,306,-1.4635929790266E-05,-1.17822861155414E-06,3.2836729482265E-06,1.50459686134723E-05
178,20,135,290,-1.53902642999749E-05,-9.73939618670865E-07,3.60693779141176E-06,1.58372596693687E-05
179,20,168,275,-1.56676519645113E-05,-5.40954233601797E-07,4.56685562836685E-06,1.63286288430551E-05
180,105,82,335,-1.28661578258277E-05,1.29440249196347E-06,-2.88426465914301E-06,1.32488670321008E-05
181,105,92,320,-1.33369065803349E-05,-8.10450683153499E-07,-4.29844792455564E-06,1.40359026073324E-05
182,105,110,306,-1.76661731040769E-05,2.39722876224565E-06,-1.94249342827408E-07,1.78291365659961E-05
183,105,135,290,-2.19007781885466E-05,1.10500832943424E-06,-2.24268091518608E-06,2.20430203547376E-05
184,105,168,275,-2.63220330074748E-05,3.49982868413668E-07,-3.9520419387163E-06,2.66193641009726E-05
185,115,82,335,-1.28680832107626E-05,9.05464771669044E-07,-3.45722681269166E-06,1.3355143174307E-05
186,115,92,320,-1.33383485228346E-05,3.6783494802243E-06,-1.61958640978713E-06,1.39307162900562E-05
187,115,110,306,-1.76679510877525E-05,7.85737304127071E-07,-5.35861984160712E-06,1.84794124732681E-05
188,115,135,290,-2.19018709583877E-05,1.5785719304431E-06,-4.14915010544335E-06,2.23472433963331E-05
189,10,70,5,-3.48793591653626E-05,-2.50747614925373E-06,3.47546365926178E-06,3.51416559096507E-05
190,10,70,20,-3.42097481782209E-05,-2.69519348008727E-06,3.58979864610483E-06,3.45030084576979E-05
191,20,70,20,-3.44050991960175E-05,-2.52462913989607E-07,2.98719858825891E-06,3.45354592211605E-05
192,20,70,5,-3.51838233576889E-05,6.8635545483624E-07,2.82780432566784E-06,3.53039514386096E-05
